6.500000000000000222e-01	3.021554499999999990e-02	3.697064199999999801e-01	6.655731999999999760e-01	3.463188700000000009e-01	3.433374000000000148e-01	7.986547000000000507e-01	3.365732000000000168e-01	2.373096600000000056e-01	1.918732499999999952e-01	1.871868200000000038e-01	2.025590000000000029e-02	4.951306300000000160e-01	2.978819300000000170e-01	1.429496700000000009e-01	1.574071300000000062e-01	3.477601699999999935e-02	1.523522700000000119e-01	4.750108000000000108e-02	2.231510399999999950e-01
6.999999999999999556e-01	6.665242999999999862e-02	3.440673599999999888e-01	5.867091399999999624e-01	3.921941199999999794e-01	3.223037699999999894e-01	8.045716000000000534e-01	2.859636199999999739e-01	2.358660099999999871e-01	2.191727199999999876e-01	2.644825000000000093e-01	1.241225100000000053e-01	4.463544799999999979e-01	3.205152199999999896e-01	1.731055699999999864e-01	1.679495099999999963e-01	2.604611800000000005e-02	1.164097800000000044e-01	1.829968800000000007e-01	1.972110699999999883e-01
7.500000000000000000e-01	7.260785999999999629e-02	3.160100000000000131e-01	5.776270599999999700e-01	3.612412799999999979e-01	4.826808000000000209e-01	7.065356999999999887e-01	3.946359799999999973e-01	2.058814300000000042e-01	2.025262300000000015e-01	2.654394500000000212e-01	2.168201499999999893e-01	3.715802999999999745e-01	3.022104500000000193e-01	1.633235700000000012e-01	1.511298399999999875e-01	1.937874599999999878e-02	8.781487999999999794e-02	2.132328699999999910e-01	1.624549899999999936e-01
8.000000000000000444e-01	2.126112599999999964e-01	2.694707800000000208e-01	5.217454000000000258e-01	3.040628699999999851e-01	4.852812599999999921e-01	7.063342999999999705e-01	4.060132799999999764e-01	1.684599999999999986e-01	1.707465599999999917e-01	2.327063099999999995e-01	2.260774200000000012e-01	3.400440000000000129e-01	2.573479399999999973e-01	1.391217700000000057e-01	1.335769099999999932e-01	1.435067800000000039e-02	1.468459500000000029e-01	1.986844100000000057e-01	3.858902799999999744e-01
8.499999999999999778e-01	2.647892800000000157e-01	2.835465400000000136e-01	4.496257000000000170e-01	2.437461499999999948e-01	4.257711800000000268e-01	6.179483000000000059e-01	4.181341499999999822e-01	1.327668300000000023e-01	1.370044800000000118e-01	2.710643400000000147e-01	2.015042900000000026e-01	3.367567000000000199e-01	2.076809000000000016e-01	3.001746000000000136e-01	1.100422399999999995e-01	1.059172000000000065e-02	1.516469599999999973e-01	1.682055299999999920e-01	4.571412200000000148e-01
9.000000000000000222e-01	2.521957200000000121e-01	2.534112299999999873e-01	4.148017999999999983e-01	1.897236999999999951e-01	5.148836399999999758e-01	5.057875499999999747e-01	4.720555200000000062e-01	1.070679949999999991e-01	1.067025199999999951e-01	2.521963700000000030e-01	1.665723500000000079e-01	2.931707800000000197e-01	1.623272400000000115e-01	3.466884000000000077e-01	8.710049999999999737e-02	7.798601999999999965e-03	1.346123700000000090e-01	1.352897899999999931e-01	4.276903000000000232e-01
9.499999999999999556e-01	2.406684799999999902e-01	2.096302499999999902e-01	3.491982800000000275e-01	2.384825600000000101e-01	5.331506999999999774e-01	3.981436999999999893e-01	5.182255500000000348e-01	1.862752300000000139e-01	8.152726000000000417e-02	2.938603799999999766e-01	2.110689599999999999e-01	2.391479599999999928e-01	1.241281199999999946e-01	3.216614700000000049e-01	6.725246999999999475e-02	5.718586999999999802e-03	1.110776500000000000e-01	1.055167099999999997e-01	4.344355999999999773e-01
1.000000000000000000e+00	2.585372599999999910e-01	1.660789000000000015e-01	4.903373400000000104e-01	3.342797499999999866e-01	5.098722599999999661e-01	3.056987800000000033e-01	4.710016000000000203e-01	2.453288399999999925e-01	6.149970400000000226e-02	3.062734999999999763e-01	2.896824499999999802e-01	1.979943999999999871e-01	9.340099999999999791e-02	3.476531199999999822e-01	5.109157000000000282e-02	4.156482999999999879e-03	1.246117949999999974e-01	8.042726000000000042e-02	4.940695800000000082e-01
1.050000000000000044e+00	2.332877800000000001e-01	1.285978399999999910e-01	6.963658299999999635e-01	3.586033599999999821e-01	5.122669300000000092e-01	2.311270400000000058e-01	3.932276699999999736e-01	3.220019599999999760e-01	4.592042799999999925e-02	3.015689300000000128e-01	2.844504400000000266e-01	1.574662799999999863e-01	6.965011999999999592e-02	3.437699399999999961e-01	3.839028600000000263e-02	3.230336300000000160e-02	1.142015460000000010e-01	9.238261000000000389e-02	4.559488600000000114e-01
1.100000000000000089e+00	2.057496000000000047e-01	2.528017799999999760e-01	6.938611999999999558e-01	3.232803300000000046e-01	4.591825999999999963e-01	3.423680399999999846e-01	4.584276999999999935e-01	3.279309599999999936e-01	3.388241300000000011e-02	2.862769700000000195e-01	2.469224600000000103e-01	1.277576500000000004e-01	5.180943799999999932e-02	2.993713299999999911e-01	2.841065499999999994e-02	5.163688200000000200e-02	1.153858600000000068e-01	1.271434399999999965e-01	3.907938000000000245e-01
1.149999999999999911e+00	3.528987800000000230e-01	2.693675999999999848e-01	6.068710999999999967e-01	2.691948399999999908e-01	4.947694499999999995e-01	4.033286300000000213e-01	4.256891300000000267e-01	2.893504000000000076e-01	2.539751100000000109e-02	3.316734399999999860e-01	2.938164799999999910e-01	3.477251199999999987e-01	3.817650300000000052e-02	2.446444200000000013e-01	2.058988399999999927e-02	5.276740700000000228e-02	1.016715599999999942e-01	1.248975549999999934e-01	3.157411500000000260e-01
1.199999999999999956e+00	3.879856999999999889e-01	2.886262800000000128e-01	4.962426400000000126e-01	2.144068799999999941e-01	4.925795199999999929e-01	4.439735000000000209e-01	3.604214199999999924e-01	2.381517700000000126e-01	1.902329000000000173e-02	4.147749199999999914e-01	3.161586499999999855e-01	3.911686200000000224e-01	8.673164999999999347e-02	1.949188099999999979e-01	2.297774699999999976e-02	4.662851999999999969e-02	8.361962000000000561e-02	1.084397500000000014e-01	2.590465800000000263e-01
1.250000000000000000e+00	3.533330599999999766e-01	3.452060499999999865e-01	3.887783300000000053e-01	1.962353300000000134e-01	5.280462000000000211e-01	4.038274000000000030e-01	2.899350500000000275e-01	2.064635599999999904e-01	1.415436200000000019e-02	3.949397800000000180e-01	2.854739399999999816e-01	3.707903000000000171e-01	1.192521599999999959e-01	1.640542600000000073e-01	2.102056899999999937e-02	3.840858999999999940e-02	6.612062000000000495e-02	8.846924999999999928e-02	3.128657300000000085e-01
1.300000000000000044e+00	3.494989000000000012e-01	3.234073000000000087e-01	3.344443000000000277e-01	2.240075199999999878e-01	5.404153000000000429e-01	3.368131200000000214e-01	2.413193999999999895e-01	2.099711300000000058e-01	1.048220899999999928e-02	3.383118800000000093e-01	2.639668000000000014e-01	4.753908000000000023e-01	1.163511599999999951e-01	1.796379800000000027e-01	7.953035999999999439e-02	3.352564999999999712e-02	1.005144399999999966e-01	6.961404499999999940e-02	2.951492000000000004e-01
1.350000000000000089e+00	4.019591200000000031e-01	4.570727600000000224e-01	2.714382000000000184e-01	3.850896999999999792e-01	4.778538999999999981e-01	2.687754600000000216e-01	2.208055899999999960e-01	1.851553300000000069e-01	7.736741999999999578e-03	3.775728300000000259e-01	3.274079599999999979e-01	4.576528400000000052e-01	1.011105399999999988e-01	2.862501000000000073e-01	9.248856499999999481e-02	2.696166599999999872e-02	1.013176140000000003e-01	5.354737999999999859e-02	2.513977299999999859e-01
1.399999999999999911e+00	3.723670199999999930e-01	4.524639200000000194e-01	3.317419999999999813e-01	4.610893699999999984e-01	3.934212599999999949e-01	2.084223600000000010e-01	1.846538500000000083e-01	2.077808399999999944e-01	1.340914800000000129e-01	3.454956399999999928e-01	3.114147800000000021e-01	4.055154599999999943e-01	8.253085599999999966e-02	3.168300700000000192e-01	8.604575000000000418e-02	2.127986399999999903e-02	8.877042999999999739e-02	4.057670000000000027e-02	2.317852499999999982e-01
1.449999999999999956e+00	3.141137700000000144e-01	5.796744999999999814e-01	3.298414000000000068e-01	4.333734000000000197e-01	3.106722000000000095e-01	2.063921099999999897e-01	1.478366999999999876e-01	2.824826500000000018e-01	2.215688100000000049e-01	2.900559600000000016e-01	2.663093999999999739e-01	3.341298999999999797e-01	1.161272299999999980e-01	3.585072999999999732e-01	7.252743000000000384e-02	1.640063199999999832e-02	7.299267500000000686e-02	3.043623300000000004e-02	2.526323999999999792e-01
1.500000000000000000e+00	2.522244499999999889e-01	8.084432499999999466e-01	4.071190700000000273e-01	3.684459600000000168e-01	3.758911500000000072e-01	1.802748299999999970e-01	3.095866999999999924e-01	3.948578799999999944e-01	2.454939200000000044e-01	2.588157700000000006e-01	2.154294999999999960e-01	3.868424999999999780e-01	1.145301900000000039e-01	3.299850200000000178e-01	5.832801399999999747e-02	1.244426900000000086e-02	1.319180699999999984e-01	2.241592300000000079e-02	2.767726999999999826e-01
1.550000000000000044e+00	2.385658300000000065e-01	8.677249000000000212e-01	3.863188000000000177e-01	2.965819800000000228e-01	3.842367800000000000e-01	2.250273399999999924e-01	3.396985800000000277e-01	3.895712000000000064e-01	2.242429999999999979e-01	3.389876000000000000e-01	1.755543200000000137e-01	3.820569999999999800e-01	9.907684499999999672e-02	2.776030999999999915e-01	4.511369400000000279e-02	9.342777999999999500e-03	1.387555699999999947e-01	1.661457900000000085e-02	2.517047499999999771e-01
1.600000000000000089e+00	2.034610699999999939e-01	8.190902500000000197e-01	3.434846400000000077e-01	2.317017799999999961e-01	3.687538499999999941e-01	2.141856299999999880e-01	4.558274399999999726e-01	3.386645300000000192e-01	1.879514999999999936e-01	3.725695299999999821e-01	3.151167599999999958e-01	4.036910499999999957e-01	8.619195999999999802e-02	2.554140999999999773e-01	3.451449000000000183e-02	1.718688999999999911e-01	1.241263999999999978e-01	1.227042400000000026e-02	2.104932200000000087e-01
1.649999999999999911e+00	1.643364400000000003e-01	6.975611999999999924e-01	2.840868500000000019e-01	1.766479800000000100e-01	4.104973699999999726e-01	2.205044600000000132e-01	4.444942499999999797e-01	3.313642399999999766e-01	2.251608700000000129e-01	3.459553000000000211e-01	3.309844000000000119e-01	3.613720000000000265e-01	1.285563000000000122e-01	2.187566999999999984e-01	2.605883800000000083e-02	2.140780999999999934e-01	1.029207099999999986e-01	1.859674500000000064e-01	1.681000300000000114e-01
1.699999999999999956e+00	1.399505100000000002e-01	7.282685599999999537e-01	3.280501699999999743e-01	2.455770800000000031e-01	5.070398999999999878e-01	2.342222800000000049e-01	3.843602199999999747e-01	2.870902000000000176e-01	2.111447499999999922e-01	2.923824999999999896e-01	2.958367499999999817e-01	3.540727200000000074e-01	1.288225699999999974e-01	1.787289499999999975e-01	1.941446599999999828e-02	2.063803399999999955e-01	1.579869100000000082e-01	2.307927300000000015e-01	1.305317400000000072e-01
1.750000000000000000e+00	1.127167200000000064e-01	6.497285400000000211e-01	3.047354500000000188e-01	3.069166199999999733e-01	5.764174499999999979e-01	3.482543000000000166e-01	3.130069999999999797e-01	2.341074200000000105e-01	1.796618000000000104e-01	2.532705699999999727e-01	2.446826699999999910e-01	6.364684699999999529e-01	1.127251759999999964e-01	1.421400200000000058e-01	1.424058100000000042e-02	1.827504299999999915e-01	2.259498400000000129e-01	2.187919899999999918e-01	9.938708999999999738e-02
1.800000000000000044e+00	3.438050699999999904e-01	5.378012699999999979e-01	2.645407000000000175e-01	3.325795500000000016e-01	5.305925999999999698e-01	3.497359199999999779e-01	2.451607700000000001e-01	3.021948600000000096e-01	1.449239400000000011e-01	2.066643499999999967e-01	1.940616500000000022e-01	6.677267599999999748e-01	9.245276500000000619e-02	1.676376599999999939e-01	1.054241399999999995e-02	1.507026399999999988e-01	2.243821199999999905e-01	1.872138100000000083e-01	1.440030200000000093e-01
1.850000000000000089e+00	4.436250999999999944e-01	6.422120300000000448e-01	2.159678999999999904e-01	4.102781699999999976e-01	5.543006999999999795e-01	3.060300000000000242e-01	3.705423800000000045e-01	3.465412999999999966e-01	1.132442399999999960e-01	2.133117599999999892e-01	1.502229999999999954e-01	5.964513000000000176e-01	7.301850599999999691e-02	1.706610299999999913e-01	6.509217600000000159e-02	1.193555899999999975e-01	1.953545499999999879e-01	1.514956000000000080e-01	2.143192100000000100e-01
1.899999999999999911e+00	4.276696700000000018e-01	6.314682000000000350e-01	2.598037699999999894e-01	3.895319700000000052e-01	6.410014600000000229e-01	2.510991399999999985e-01	4.263336999999999821e-01	3.256000600000000245e-01	1.271288100000000088e-01	1.908304500000000126e-01	1.143184700000000054e-01	4.939981700000000142e-01	5.630044000000000021e-02	2.036975599999999997e-01	7.835749000000000186e-02	9.219288999999999956e-02	1.598492400000000035e-01	1.186128999999999933e-01	3.352068000000000270e-01
1.949999999999999956e+00	4.472875000000000045e-01	5.486839399999999811e-01	2.443467000000000000e-01	3.456328499999999915e-01	5.941326000000000107e-01	2.366798800000000091e-01	4.002351499999999840e-01	2.767607999999999735e-01	1.301426400000000039e-01	1.891903699999999966e-01	8.599925999999999404e-02	3.924060999999999799e-01	4.273128000000000343e-02	1.916466199999999898e-01	7.377884499999999568e-02	7.005672000000000288e-02	1.260073999999999916e-01	9.094144999999999313e-02	3.442935999999999774e-01
2.000000000000000000e+00	4.242468799999999929e-01	4.478287000000000240e-01	3.596712000000000242e-01	3.195641000000000176e-01	5.374692699999999990e-01	2.015124600000000044e-01	3.631575400000000009e-01	2.225882899999999942e-01	1.150903699999999974e-01	2.846217799999999909e-01	6.376610000000000611e-02	3.036778299999999819e-01	3.208770999999999846e-02	2.327472899999999956e-01	6.278348999999999736e-02	5.265000499999999972e-02	1.348525399999999930e-01	6.876214999999999411e-02	3.930393200000000253e-01
2.049999999999999822e+00	3.621027499999999733e-01	3.524761799999999723e-01	4.766969999999999819e-01	2.751630999999999938e-01	4.481846400000000230e-01	1.702894299999999916e-01	3.035791999999999935e-01	1.736304499999999917e-01	9.484075000000000144e-02	2.910780600000000273e-01	4.686886999999999998e-02	2.310011499999999884e-01	2.391737500000000113e-02	2.911284299999999936e-01	8.784068400000000221e-02	3.926647500000000207e-02	1.213017849999999953e-01	5.150000999999999884e-02	5.208490999999999538e-01
2.100000000000000089e+00	2.966372700000000084e-01	2.711717200000000050e-01	5.015392300000000025e-01	2.895867500000000039e-01	4.101981800000000233e-01	1.368223600000000040e-01	2.804006299999999841e-01	1.325047500000000045e-01	7.545899999999999830e-02	3.601735200000000248e-01	3.465208399999999966e-02	4.186013599999999779e-01	1.773464699999999922e-02	3.420521599999999940e-01	8.669697499999999557e-02	2.897395800000000105e-02	1.009695599999999999e-01	3.814814200000000294e-02	5.062489500000000309e-01
2.149999999999999911e+00	4.359146700000000041e-01	2.055841700000000105e-01	5.141550999999999760e-01	2.993405499999999830e-01	4.550830399999999942e-01	1.057633300000000026e-01	3.484100399999999764e-01	1.000242499999999951e-01	1.223822160000000020e-01	3.802046199999999931e-01	2.554582400000000170e-02	4.398245800000000205e-01	1.310143499999999982e-02	3.194129499999999733e-01	7.543550999999999729e-02	2.134689000000000031e-02	8.031217000000000217e-02	3.459192400000000306e-02	4.739051200000000130e-01
2.200000000000000178e+00	4.600807699999999723e-01	1.546932599999999991e-01	6.523241400000000523e-01	3.942532200000000153e-01	4.153313000000000144e-01	1.146723199999999943e-01	3.319927500000000031e-01	7.487401000000000473e-02	1.254901999999999962e-01	4.618702199999999980e-01	1.830778599999999950e-02	3.919854500000000130e-01	9.652921000000000071e-03	2.707073700000000027e-01	6.161649000000000292e-02	2.043340700000000065e-02	6.225851599999999986e-02	4.314231999999999789e-02	4.359496999999999955e-01
2.250000000000000000e+00	4.129663000000000084e-01	1.404896999999999951e-01	6.250683999999999685e-01	3.822469399999999795e-01	3.480343000000000186e-01	1.036746350000000011e-01	2.841546500000000086e-01	5.568611600000000078e-02	1.110566199999999948e-01	4.359256000000000242e-01	1.381087999999999934e-02	3.524093300000000206e-01	6.790636000000000068e-03	2.178573599999999999e-01	4.847717299999999840e-02	1.752705499999999972e-02	4.742378700000000197e-02	5.802924599999999961e-02	4.460686700000000005e-01
2.299999999999999822e+00	3.716309700000000049e-01	2.763244200000000150e-01	5.364311000000000496e-01	3.769907399999999909e-01	4.151601999999999792e-01	8.662536999999999321e-02	2.299787799999999938e-01	1.801805499999999949e-01	9.155241399999999863e-02	3.786282499999999995e-01	1.044152500000000011e-02	2.928956699999999969e-01	4.790101199999999976e-02	1.699262900000000076e-01	3.730792599999999820e-02	1.420278399999999955e-02	5.820394699999999893e-02	9.792847999999999831e-02	3.938548000000000049e-01
2.350000000000000089e+00	3.239432300000000264e-01	2.952921399999999807e-01	4.671705400000000230e-01	3.416060200000000102e-01	5.156178500000000442e-01	6.914412000000000336e-02	3.135855000000000170e-01	2.409311100000000039e-01	7.249524999999999719e-02	3.089645200000000203e-01	4.559495999999999688e-02	2.322485599999999928e-01	5.809385999999999717e-02	2.214038799999999974e-01	2.795575200000000038e-02	1.111305100000000053e-02	1.053388700000000011e-01	1.013387600000000000e-01	4.099787500000000029e-01
2.399999999999999911e+00	3.621559400000000095e-01	3.503008200000000127e-01	4.011626999999999832e-01	3.228537699999999844e-01	4.908262999999999932e-01	5.554776300000000000e-02	3.071042999999999967e-01	2.347875799999999957e-01	5.599012600000000117e-02	3.261808800000000064e-01	8.521750000000000158e-02	1.799807099999999882e-01	5.483947299999999969e-02	2.134413400000000072e-01	2.098033200000000084e-02	8.525771999999999171e-03	1.107985600000000043e-01	1.844022999999999912e-01	3.725227400000000189e-01
2.450000000000000178e+00	5.431859500000000285e-01	4.379493300000000255e-01	3.246516999999999875e-01	2.832078000000000095e-01	4.198977400000000193e-01	4.329494999999999871e-02	2.663426700000000036e-01	2.345195300000000038e-01	4.186809400000000153e-02	2.925305400000000056e-01	1.057040999999999953e-01	1.370010500000000131e-01	1.156562899999999949e-01	1.839164299999999919e-01	1.608996500000000121e-02	6.449174000000000226e-03	9.911686000000000107e-02	1.939302099999999918e-01	3.112320299999999929e-01
2.500000000000000000e+00	5.463274999999999659e-01	4.166689800000000221e-01	2.544458199999999892e-01	3.229487500000000066e-01	3.971211299999999889e-01	1.916027999999999898e-01	2.328898299999999921e-01	2.048368200000000028e-01	3.118916000000000049e-02	2.428659800000000091e-01	1.005424399999999968e-01	1.031154799999999955e-01	1.247778699999999991e-01	1.491197999999999968e-01	1.216798900000000058e-02	4.831570000000000309e-03	8.217953000000000063e-02	1.997666499999999901e-01	2.481950500000000004e-01
2.549999999999999822e+00	4.794150999999999829e-01	4.325696800000000120e-01	1.946348400000000034e-01	2.982306000000000124e-01	5.407115000000000116e-01	2.818526599999999771e-01	3.342543800000000176e-01	1.672997800000000090e-01	2.317999999999999922e-02	1.929846299999999903e-01	1.400571200000000072e-01	2.239650599999999936e-01	1.981622100000000053e-01	1.452623299999999951e-01	2.355272699999999900e-02	3.595472000000000164e-03	6.490440999999999572e-02	1.771356199999999936e-01	2.132476000000000094e-01
2.600000000000000089e+00	4.031049999999999911e-01	4.699599400000000204e-01	2.148434800000000033e-01	3.396095599999999770e-01	5.297264000000000417e-01	2.816327000000000136e-01	4.047508000000000217e-01	1.320659200000000033e-01	3.452509599999999818e-02	1.487996000000000041e-01	1.380257900000000093e-01	2.511238000000000081e-01	2.133032099999999931e-01	1.256333400000000100e-01	6.753778000000000559e-02	2.662951000000000207e-03	5.025380499999999862e-02	1.839452400000000099e-01	3.801543700000000192e-01
2.649999999999999911e+00	3.230610500000000163e-01	4.259918600000000000e-01	2.820152300000000056e-01	3.134547999999999779e-01	4.592827299999999724e-01	3.896663799999999789e-01	3.811200599999999827e-01	1.024591299999999955e-01	3.466163199999999778e-02	4.102640499999999912e-01	1.191031300000000015e-01	2.301267999999999925e-01	1.926003799999999877e-01	1.021036099999999974e-01	7.633868000000000598e-02	1.098716999999999923e-03	3.824846999999999969e-02	1.752006000000000119e-01	3.980999000000000065e-01
2.700000000000000178e+00	2.514203999999999883e-01	4.583027700000000260e-01	3.815009600000000001e-01	3.331006000000000244e-01	4.458210000000000228e-01	4.191559000000000257e-01	3.247416300000000033e-01	1.743073599999999945e-01	2.999691900000000036e-02	4.615755999999999748e-01	9.733269999999999422e-02	1.934010100000000121e-01	2.304650099999999979e-01	8.022603999999999846e-02	7.026354999999999407e-02	8.129590000000000340e-04	2.877640199999999954e-02	2.077931799999999940e-01	3.554730400000000179e-01
2.750000000000000000e+00	1.919461500000000098e-01	4.129216700000000184e-01	4.431006599999999795e-01	2.986574000000000173e-01	4.689284000000000230e-01	4.279621000000000119e-01	2.621589599999999964e-01	2.253498300000000010e-01	1.040537400000000057e-01	4.464574000000000042e-01	1.740958400000000017e-01	1.669456800000000130e-01	3.034509699999999865e-01	6.165318599999999871e-02	5.912061799999999978e-02	4.272191599999999867e-02	6.442552999999999475e-02	1.962529699999999988e-01	3.545632000000000228e-01
2.799999999999999822e+00	1.537053999999999920e-01	4.430796000000000179e-01	4.122468799999999822e-01	3.297963700000000054e-01	4.606955999999999829e-01	5.016251000000000460e-01	2.049525100000000044e-01	2.172307500000000002e-01	1.881965200000000060e-01	4.055791000000000257e-01	1.824419800000000036e-01	1.455297899999999922e-01	2.941836700000000082e-01	4.668786700000000095e-02	1.375222799999999967e-01	5.472967000000000110e-02	1.081308599999999953e-01	1.672553999999999985e-01	3.099827199999999894e-01
2.850000000000000089e+00	1.182144900000000054e-01	3.996248800000000156e-01	4.945194700000000165e-01	4.648580600000000174e-01	4.546300999999999815e-01	4.682937999999999823e-01	1.569867100000000015e-01	2.157480400000000020e-01	1.976738299999999948e-01	4.353749499999999828e-01	1.629546600000000012e-01	3.174987400000000015e-01	2.538614299999999990e-01	3.470603399999999672e-02	1.618446400000000118e-01	5.262034399999999945e-02	1.119450300000000009e-01	1.350382599999999933e-01	2.534976600000000135e-01
2.899999999999999911e+00	9.001203000000000676e-02	3.316314799999999785e-01	4.650781199999999838e-01	4.593057600000000074e-01	5.094739999999999824e-01	4.613584000000000018e-01	1.176646949999999997e-01	1.973068000000000044e-01	1.822802400000000100e-01	3.924731000000000192e-01	1.349982000000000126e-01	3.766857000000000122e-01	2.382419699999999974e-01	2.577332400000000023e-02	1.519859600000000033e-01	8.839173999999999642e-02	9.947593999999999881e-02	1.055787200000000009e-01	1.995744999999999880e-01
